width,height,brightness,contrast,laplacian,edge_density,fft_mean,fft_std,low_energy,high_energy,hf_ratio,horizontal_energy,vertical_energy,r_mean,g_mean,b_mean,r_std,g_std,b_std,h_mean,s_mean,v_mean,h_std,s_std,v_std,hog_mean,hog_std,hog_max,hog_min,reflection_score,moire_score,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,label,filename
899,1599,145.7424196574472,43.096191990998065,129.5778740739825,0.0199881600082365,7.246759837018954,0.9894200603283066,9.55791779582526,7.188923051263041,0.7521432175197835,8.559407507254846,8.576353938728484,147.33706665039062,146.2451629638672,138.340087890625,42.49133539137878,43.11434671661254,44.78988116993485,35.96476745605469,21.885711669921875,149.03826904296875,21.49731345070636,19.59389094704375,42.25226727261727,0.1106409726821579,0.1246449073695492,0.614953019449763,0.0,0.0220257238081921,897.4756067655981,0.0239715576171875,0.0157012939453125,0.008453369140625,0.00701904296875,0.004974365234375,0.004638671875,0.00457763671875,0.0082550048828125,0.0101318359375,0.015472412109375,0.0287628173828125,0.082916259765625,0.13653564453125,0.098297119140625,0.050384521484375,0.0378570556640625,0.02239990234375,0.0221710205078125,0.0123138427734375,0.0101776123046875,0.00860595703125,0.0114593505859375,0.01580810546875,0.0198822021484375,0.0606689453125,0.278564453125,real,image_7.jpeg
1200,1600,118.66833020833332,64.89627588139628,1185.783753141189,0.1179744791666666,8.60506090693228,0.84533052036625,10.353236190668738,8.561312776708645,0.8269214196190801,9.352451284806172,9.790977208195915,128.7327117919922,115.85406494140624,105.71954345703124,67.89805039230203,67.18615281589864,63.639655528178125,53.57801818847656,75.38517761230469,136.3570098876953,49.79040988563345,58.33844508934043,64.89858680443461,0.1406362257322286,0.0894384133589632,0.4271300025826588,0.0,0.044328125,10183.28526790603,0.0528106689453125,0.0332489013671875,0.0236053466796875,0.0157470703125,0.011016845703125,0.009124755859375,0.008331298828125,0.01019287109375,0.0105133056640625,0.01190185546875,0.016448974609375,0.02935791015625,0.043060302734375,0.0380859375,0.0207366943359375,0.015533447265625,0.0106658935546875,0.010711669921875,0.0088348388671875,0.009552001953125,0.0111236572265625,0.0133209228515625,0.020904541015625,0.03369140625,0.0592193603515625,0.472259521484375,real,image_49.jpeg
720,1600,115.06232552083334,57.64242761962424,2416.315788206072,0.1704991319444444,8.58926921601354,0.8209796929604063,10.424723670543306,8.543336922356637,0.8195264626823551,9.315070032998989,10.045627127835589,118.61111450195312,114.00114440917967,109.31753540039062,63.18650131743874,58.468837023379486,69.19828789067638,59.77442932128906,90.48210144042967,141.57801818847656,51.13157680728555,61.06096979194,69.67005184331465,0.1397214889082678,0.0908607908236669,0.688923710468513,0.0,0.0465572916666666,10253.081924375148,0.056793212890625,0.0352935791015625,0.0191192626953125,0.0122833251953125,0.0086822509765625,0.0071258544921875,0.0074462890625,0.0086822509765625,0.0094451904296875,0.0098419189453125,0.013336181640625,0.0193634033203125,0.0196990966796875,0.03265380859375,0.0175933837890625,0.0229644775390625,0.0126190185546875,0.0159912109375,0.00885009765625,0.0104217529296875,0.0098724365234375,0.0140533447265625,0.022064208984375,0.0372314453125,0.0798797607421875,0.4886932373046875,real,image_24.jpeg
1280,720,97.80193250868057,66.32573972414214,318.6688302619086,0.0441330295138888,8.009516312451224,0.9298708799712578,10.45471121837864,7.948325248739325,0.7602625338100308,9.538152310789425,9.333053971793792,103.60678100585938,95.6532745361328,93.06556701660156,66.66679044993637,67.84978660121416,66.91518912996969,68.97027587890625,48.66346740722656,107.45623779296876,55.39783733253211,51.89801658616653,67.30874354003949,0.1259115535649584,0.1091973371917936,0.5930767638164158,0.0,3.797743055555555e-05,2703.422521557659,0.0325164794921875,0.0227508544921875,0.017486572265625,0.012939453125,0.0117950439453125,0.0122833251953125,0.0125579833984375,0.0152435302734375,0.01678466796875,0.0208587646484375,0.0278778076171875,0.0457916259765625,0.0619659423828125,0.053497314453125,0.031585693359375,0.0281219482421875,0.020111083984375,0.0216064453125,0.015045166015625,0.0148773193359375,0.0141754150390625,0.0171661376953125,0.0214996337890625,0.02655029296875,0.0753173828125,0.3495941162109375,real,image_32.jpeg
1836,4080,138.26543877354862,51.81397463460844,101.17479746523878,0.0343155944294929,7.980106177080028,0.8147627826915282,9.864346766096157,7.932953009186732,0.8042045955247957,8.30786010368257,9.343619137672682,140.4790496826172,136.6091766357422,140.08792114257812,47.588527257780626,53.91805079744195,59.28698160919307,85.76577758789062,42.02333068847656,150.86386108398438,52.653800522337704,43.45353292232137,51.16538534832754,0.1375443573621223,0.0941240008144038,0.58524615768907,0.0,0.0027074255628177,3151.747847946128,0.058258056640625,0.0415496826171875,0.0194854736328125,0.01025390625,0.007904052734375,0.006744384765625,0.006317138671875,0.0075225830078125,0.0081329345703125,0.0103607177734375,0.01324462890625,0.022064208984375,0.03619384765625,0.029296875,0.0157318115234375,0.0115509033203125,0.0086669921875,0.0070037841796875,0.0068359375,0.00750732421875,0.008148193359375,0.0117950439453125,0.019561767578125,0.0326080322265625,0.054534912109375,0.538726806640625,real,image_39.jpeg
900,1600,87.01468125,62.18712330217396,160.36051587901042,0.0331798611111111,7.988088689922439,0.90490200674123,10.29055716202029,7.9304693587888595,0.7706550020781734,8.588134867933205,9.083191621464644,106.6781005859375,81.41307067871094,63.454498291015625,68.8661994320697,64.43662960838833,53.652480733605294,37.28938293457031,114.19049072265624,109.24264526367188,45.54104655111235,75.07116516192825,68.63138665452203,0.1351480549910798,0.0975334865760243,0.4559011148587581,0.0,0.1020909722222222,2748.584305509692,0.0474395751953125,0.02899169921875,0.0198211669921875,0.0151824951171875,0.01263427734375,0.011993408203125,0.011260986328125,0.013916015625,0.0158538818359375,0.017730712890625,0.0228271484375,0.0359344482421875,0.0452880859375,0.0381011962890625,0.0235443115234375,0.0184783935546875,0.01397705078125,0.012603759765625,0.0109100341796875,0.0113983154296875,0.011474609375,0.014404296875,0.0210113525390625,0.0277252197265625,0.0539093017578125,0.4435882568359375,real,image_15.jpeg
900,1600,147.00304722222222,62.309881732737786,110.59406384432098,0.0286541666666666,7.823409305112687,0.984600487544425,10.447509907294885,7.757741121874894,0.7425445090061769,9.043905320810673,9.1876283019508,152.58499145507812,146.42535400390625,134.35479736328125,66.7314379993963,60.8168099243797,62.223146859171486,38.82417297363281,44.83941650390625,156.81524658203125,38.56288875243753,32.584159929628306,64.05969446569597,0.1327699379905049,0.1007468180009762,0.6448615339808643,0.0,0.0900013888888889,1820.6959211491048,0.0478363037109375,0.02545166015625,0.023590087890625,0.0190582275390625,0.016082763671875,0.01312255859375,0.0129852294921875,0.013275146484375,0.014739990234375,0.0182037353515625,0.0257415771484375,0.0422515869140625,0.05908203125,0.0400543212890625,0.0221099853515625,0.01849365234375,0.0132598876953125,0.0128936767578125,0.0115814208984375,0.0122222900390625,0.014739990234375,0.0181884765625,0.023040771484375,0.0248870849609375,0.0482940673828125,0.4088134765625,real,image_42.jpeg
1200,1600,122.00603229166668,68.39798611243212,227.87052269986,0.0314364583333333,8.045587848349527,0.8940868019250887,10.244774702776034,7.990553142282797,0.7799637733680911,9.062521458498347,9.690651213733954,125.91940307617188,120.65036010742188,117.84463500976562,67.14027390556275,70.40608272624455,68.59542749513608,51.18601989746094,46.6514892578125,131.356201171875,53.94432125260953,57.43574715706219,67.6849362314022,0.1232654928730562,0.1121757372919576,0.6724877475550893,0.0,0.0049052083333333,3124.35144279059,0.028106689453125,0.0203704833984375,0.0146484375,0.0106048583984375,0.0090484619140625,0.0102996826171875,0.0094451904296875,0.0143890380859375,0.01873779296875,0.0281219482421875,0.038970947265625,0.0704193115234375,0.094207763671875,0.077117919921875,0.042266845703125,0.0315704345703125,0.0189208984375,0.0157928466796875,0.012908935546875,0.01275634765625,0.0116729736328125,0.0126800537109375,0.01580810546875,0.0219573974609375,0.040618896484375,0.3185577392578125,real,image_35.jpeg
1600,900,115.58089722222222,58.6055871916994,153.83342570759982,0.0774256944444444,8.20600374927908,0.8933171514424726,10.258145363326143,8.154648854032658,0.7949437795292775,9.438936117674311,9.29110329597429,136.5639190673828,111.272216796875,81.54656982421875,60.81454169438884,59.407823171058055,58.87939823753809,24.21690368652344,108.0202178955078,136.85092163085938,31.59856186366086,65.98014465967529,60.60082746195357,0.1447863310155626,0.0825511727598292,0.6895566895796533,0.0,0.0006541666666666,4168.503906241618,0.0562744140625,0.03033447265625,0.0238037109375,0.018035888671875,0.0152130126953125,0.013580322265625,0.0128173828125,0.0124969482421875,0.0137939453125,0.014190673828125,0.0168609619140625,0.0214385986328125,0.0251312255859375,0.023284912109375,0.0149078369140625,0.0153656005859375,0.0118408203125,0.0115203857421875,0.010162353515625,0.0111083984375,0.012664794921875,0.01611328125,0.02496337890625,0.0305328369140625,0.0743255615234375,0.46923828125,real,image_23.jpeg
960,1280,99.88641682942708,55.597955212091264,194.536874829091,0.02554443359375,7.653084176106077,0.9450000645881186,9.936874838223908,7.595932257634661,0.7644186299671811,8.369694511168547,9.619288710785536,98.4476318359375,100.5107879638672,100.59658813476562,62.63651086357099,54.40974279179326,46.9986764594972,74.90400695800781,57.686859130859375,110.2660675048828,49.0371944573381,41.04355963217876,56.377667021844616,0.1252337162706686,0.1099740609357525,0.5238071235848871,0.0,0.0160847981770833,1732.5658415050711,0.0360565185546875,0.028350830078125,0.0166778564453125,0.0128021240234375,0.00970458984375,0.00982666015625,0.00927734375,0.010894775390625,0.0118865966796875,0.01654052734375,0.02203369140625,0.0410308837890625,0.0654144287109375,0.056396484375,0.0276641845703125,0.02166748046875,0.012725830078125,0.0111846923828125,0.008514404296875,0.0092620849609375,0.0097198486328125,0.01214599609375,0.01715087890625,0.0307769775390625,0.0449371337890625,0.447357177734375,real,image_19.jpeg
1600,1200,133.5965015625,53.00827689842504,934.873005208264,0.0842619791666666,8.184225387480769,0.8047125951470602,10.036559537266267,8.13787067902768,0.8108227366861238,9.295710976688309,9.023527371933302,134.50332641601562,134.47926330566406,125.93331909179688,53.25662165554813,52.99576966575159,49.07052559956118,48.98493957519531,32.724029541015625,138.49595642089844,39.24388320497339,21.357623544511657,52.94665879451381,0.13691766200623,0.0950333183825757,0.634782531622543,0.0,0.00479375,4509.3549787083175,0.055267333984375,0.0334014892578125,0.01861572265625,0.0106353759765625,0.00799560546875,0.00726318359375,0.00677490234375,0.008453369140625,0.0093841552734375,0.0110321044921875,0.0126190185546875,0.0174560546875,0.0200042724609375,0.019317626953125,0.0141754150390625,0.0148773193359375,0.0110931396484375,0.0137176513671875,0.009033203125,0.0097808837890625,0.012115478515625,0.015960693359375,0.0255889892578125,0.0398712158203125,0.097381591796875,0.4981842041015625,real,image_18.jpeg
747,1600,124.4655998995984,59.41048715197032,432.4789035532581,0.0933266398929049,8.226621270221475,0.8638040231840036,10.059450152837329,8.180754681567425,0.8132407387224426,9.101948500875942,9.741892274910091,138.5525665283203,121.4624481201172,101.2764892578125,68.69775879473846,59.346005665434994,58.90387589689497,55.08192443847656,84.18209838867188,145.69918823242188,50.20482144059693,66.16532430934863,65.57609480249114,0.1399334124348988,0.0905340701422969,0.5395639528328815,0.0,0.0193072289156626,4803.627383572748,0.057861328125,0.0392303466796875,0.0195159912109375,0.0116424560546875,0.008758544921875,0.007354736328125,0.007171630859375,0.0081024169921875,0.009796142578125,0.011138916015625,0.0147247314453125,0.023651123046875,0.030609130859375,0.029327392578125,0.01556396484375,0.013031005859375,0.0095062255859375,0.0089874267578125,0.0074920654296875,0.0074005126953125,0.0089111328125,0.0118408203125,0.0189666748046875,0.03656005859375,0.06048583984375,0.522369384765625,real,image_22.jpeg
1200,1600,146.39418385416667,61.4694338576224,147.62306493870418,0.0212708333333333,7.758357466780815,0.932732990491308,10.22126006476608,7.696723267632034,0.753011195423298,9.16156532162459,9.59372767486348,150.62176513671875,145.8064422607422,137.9456329345703,61.43194838303133,61.71616931412384,62.7412231252566,33.62400817871094,28.137771606445312,151.10240173339844,34.87458219884006,39.47145015710098,61.04381898301128,0.1169541432687765,0.1187413413324998,0.6295937845266315,0.0,7.708333333333333e-05,1740.9474306271875,0.0249786376953125,0.0194091796875,0.009674072265625,0.0081939697265625,0.0076141357421875,0.0084075927734375,0.0077972412109375,0.0104217529296875,0.0127410888671875,0.018585205078125,0.02398681640625,0.040313720703125,0.0573577880859375,0.053192138671875,0.0306549072265625,0.0300750732421875,0.019775390625,0.0212860107421875,0.0126190185546875,0.012451171875,0.01385498046875,0.0184326171875,0.02880859375,0.0274200439453125,0.11346435546875,0.3684844970703125,real,image_34.jpeg
1200,1600,105.73225885416667,67.35946999116997,777.2724120992618,0.0940536458333333,8.232493768482883,0.9024999367292582,10.320334575213677,8.180245500046176,0.792633749662178,9.523890191161328,9.615144492927884,108.07731628417967,105.66618347167967,98.76693725585938,71.2770530593373,68.25086545242831,68.13286336050562,81.61004638671875,69.5982666015625,122.31443786621094,47.05622687736996,59.28263338254641,71.03584989639293,0.1349980260931073,0.0977410390919141,0.5789684598431339,0.0,0.0636984375,5395.992154301843,0.0438995361328125,0.032562255859375,0.0174102783203125,0.0106201171875,0.0088348388671875,0.0086669921875,0.0090484619140625,0.0115966796875,0.0123138427734375,0.016876220703125,0.02252197265625,0.0337982177734375,0.043792724609375,0.0400238037109375,0.02532958984375,0.020355224609375,0.0149688720703125,0.0137481689453125,0.0121917724609375,0.0113525390625,0.0112152099609375,0.0147552490234375,0.019927978515625,0.0287322998046875,0.0489044189453125,0.466552734375,real,image_43.jpeg
899,1599,118.21012437556566,62.126111087959785,101.6515834133235,0.025812155956761,7.9075342047831345,0.90910031476509,10.195678425045394,7.850273338410204,0.7699608602235455,9.289179526968963,9.12102183935491,131.07765197753906,112.0826416015625,114.76708984375,70.01843191577066,62.154955564080275,61.46757270953909,99.25328063964844,73.51133728027344,138.78359985351562,58.28056833895957,45.84848970720834,68.77118536924148,0.1242291439737829,0.1111075945103106,0.6720592015934296,0.0,0.0171478141580423,2377.7272854214534,0.03948974609375,0.02490234375,0.0162506103515625,0.012786865234375,0.0116729736328125,0.011444091796875,0.0107269287109375,0.0128936767578125,0.0151214599609375,0.0186920166015625,0.026031494140625,0.0381317138671875,0.054046630859375,0.0393218994140625,0.025177001953125,0.019683837890625,0.0133819580078125,0.0119476318359375,0.009368896484375,0.0093536376953125,0.010040283203125,0.0140380859375,0.0228729248046875,0.0269775390625,0.06463623046875,0.441009521484375,real,image_14.jpeg
4080,1836,138.70370757507797,56.93103708949906,130.1688893831752,0.0272795719595027,7.611136310464898,0.7963994735718211,9.462115937505065,7.564815498977405,0.7994845487992638,8.375788764300541,9.185264422676786,127.88778686523438,144.55343627929688,136.22296142578125,63.79321557021154,52.37407133478226,68.51851788981217,78.28475952148438,69.77352905273438,152.93533325195312,39.16307244792856,51.1031520160073,54.47810833218697,0.1448251843697738,0.0824829906414492,0.4742416702638009,0.0,0.0834359914989961,1438.8515515585896,0.051910400390625,0.0320892333984375,0.017547607421875,0.0111541748046875,0.0099029541015625,0.0083160400390625,0.0086517333984375,0.010894775390625,0.0128631591796875,0.01531982421875,0.01727294921875,0.0226287841796875,0.022735595703125,0.0265655517578125,0.020904541015625,0.019287109375,0.0151519775390625,0.0138702392578125,0.01202392578125,0.01202392578125,0.0118408203125,0.0142822265625,0.0185089111328125,0.030364990234375,0.0759735107421875,0.4879150390625,real,image_38.jpeg
4080,1836,119.83719669785124,46.36205570012993,1807.6556244511355,0.1817443344440172,8.620237577331164,0.728505793052874,10.028815784242267,8.584987872453507,0.8560320628665161,9.402615148783426,9.198880839588362,116.44000244140624,124.48768615722656,103.9931640625,46.45313651138554,45.205645842071455,54.182830002127886,58.721405029296875,73.72409057617188,131.0565643310547,34.582259458647904,47.29480584975466,48.72451778478239,0.1528571230369191,0.0664264835042457,0.3243737744936617,0.0,0.0120072675039514,12249.583136855625,0.0795440673828125,0.0479583740234375,0.019775390625,0.0100250244140625,0.00665283203125,0.0048675537109375,0.0042572021484375,0.0038604736328125,0.00396728515625,0.0038299560546875,0.0042724609375,0.00579833984375,0.00823974609375,0.0069580078125,0.004302978515625,0.0039520263671875,0.0031585693359375,0.0034027099609375,0.003692626953125,0.005279541015625,0.0065460205078125,0.009429931640625,0.01904296875,0.0447845458984375,0.0787506103515625,0.6076507568359375,real,image_1.jpeg
4160,3119,160.9435748945668,64.71873372344126,100.60054019678157,0.0221230917207191,8.620209901733656,0.8156678742284139,10.594904824517716,8.570793111874195,0.808954232788476,9.53192944780788,9.578623361572827,161.45880126953125,161.52125549316406,156.09463500976562,65.2919021192472,64.44474026799972,63.75288451288726,38.19831848144531,19.616409301757812,163.23805236816406,26.805537233889343,27.927841917119085,63.212680725767655,0.1269991106725312,0.1079305501653497,0.7170338279228949,0.0,0.004865187313488,10108.462858266195,0.0454254150390625,0.02508544921875,0.0164794921875,0.0126495361328125,0.0111541748046875,0.0114288330078125,0.010162353515625,0.0119171142578125,0.0145416259765625,0.01727294921875,0.023834228515625,0.038360595703125,0.0431365966796875,0.0380859375,0.02520751953125,0.0194854736328125,0.013458251953125,0.0109710693359375,0.007720947265625,0.0074005126953125,0.0074005126953125,0.00982666015625,0.0180206298828125,0.03106689453125,0.0593109130859375,0.4705963134765625,real,image_40.jpeg
